id,AmountC_elevated,AmountN_elevated,CN_elevated,d13C_elevated,d15N_elevated,AmountC_ambient,AmountN_ambient,CN_ambient,d13C_ambient,d15N_ambient,AmountC_subamb,AmountN_subamb,CN_subamb,d13C_subamb,d15N_subamb,AmountC_high,AmountC_low,AmountN_high,AmountN_low,CN_high,CN_low,d13C_high,d13C_low,d15N_high,d15N_low,AmountC,AmountN,CN,d13C,d15N
RIL063,1652.62589091336,93.4714090339766,17.6805496781656,-44.2349871644179,1.23316761586785,1655.16568902453,100.136724140188,16.5290576782536,-39.0093530970323,0.342817550132798,1478.70888960167,115.873741444779,12.7613803711203,-33.722048452735,-2.17663917959615,-2.53979811116983,-176.45679942286,-6.66531510621139,15.737017304591,1.151491999912,-3.7676773071333,-5.2256340673856,5.2873046442973,0.890350065735052,-2.51945672972895,1595.50015651319,103.160624872981,15.6569959091798,-38.9887962380617,-0.200218004531834
RIL064,1690.18983160846,87.6400369092769,19.2855901391063,-43.9788676988832,0.431478980974853,1413.98023294315,77.1813618016393,18.3202291322245,-38.1619027468397,0.162442428675222,1759.23688853649,83.7917236174362,20.9953538677466,-32.9584422680916,-3.56236287134071,276.20959866531,345.25665559334,10.4586751076376,6.61036181579691,0.9653610068818,2.6751247355221,-5.8169649520435,5.2034604787481,0.269036552299631,-3.72480530001593,1621.13565102937,82.8710407761175,19.5337243796925,-38.3664042379382,-0.989480487230212
RIL065,1588.35538535016,74.2492760134087,21.3922003099844,-43.8726857006725,0.635354555276446,1586.34588482747,95.5649489633406,16.5996623451974,-37.9866959180096,0.252395354122871,1398.80376810319,64.2277750725163,21.7787984485509,-32.9036483681467,-1.57479386933569,2.00950052269013,-187.54211672428,-21.3156729499319,-31.3371738908243,4.792537964787,5.1791361033535,-5.8859897826629,5.0830475498629,0.382959201153575,-1.82718922345856,1524.50167942694,78.0140000164219,19.9235537012442,-38.2543433289429,-0.229014653312124
RIL066,1342.61697908007,47.5629393484291,NA,-43.1966715747336,NA,1450.23989089998,76.3112398361952,19.0042763557894,-38.524341677154,NA,NA,68.2712626882587,NA,-32.956505584901,-0.937965636347797,-107.62291181991,NA,-28.7483004877661,-8.0399771479365,NA,NA,-4.6723298975796,5.567836092253,NA,NA,1396.42843499002,64.0484806242943,19.0042763557894,-38.2258396122629,-0.937965636347797
RIL068,1693.35522594025,71.0146140475117,23.8451655149083,-43.9461316034493,0.0110244239027009,1336.11667576563,54.2593965900577,24.6246136104369,-37.2159060526179,-0.534146155042795,1355.1147347547,94.5542852181417,14.3316057186449,-33.8852262750019,-2.47089819929889,357.23855017462,18.9980589890702,16.755217457454,40.294888628084,-0.779448095528601,-10.293007891792,-6.7302255508314,3.33067977761601,0.545170578945496,-1.9367520442561,1461.52887882019,73.2760986185704,20.9337949479967,-38.349087977023,-0.998006643479661
RIL069,1477.90463070741,88.9570323951724,16.6136908000948,-43.1422705812696,1.38030605700637,1435.47023505744,86.6129969546271,16.573381426917,-38.0297574649342,1.22585180907446,1690.16651641707,109.196445968539,15.4782191070947,NA,-0.97805279325579,42.4343956499699,254.69628135963,2.3440354405453,22.5834490139119,0.0403093731778021,-1.0951623198223,-5.1125131163354,NA,0.15445424793191,-2.20390460233025,1534.51379406064,94.9221584394462,16.2217637780355,-40.5860140231019,0.54270169094168
RIL070,1553.67313076789,74.3525414823447,20.8960326008065,-44.3632692627227,0.877576379158472,1442.18040023137,68.1781732731061,21.1531100203334,-37.4444928838413,0.571053395237785,1545.48976754008,107.48114656333,14.3791708309461,-33.7958807036241,-1.81113667189223,111.49273053652,103.30936730871,6.17436820923861,39.3029732902239,-0.257077419526901,-6.7739391893873,-6.9187763788814,3.6486121802172,0.306522983920687,-2.38219006713001,1513.78109951311,83.3372871062603,18.809437817362,-38.5345476167294,-0.120835632498658
RIL071,1627.70196722493,97.9967677431777,16.6097515735486,-44.6353749692514,1.16345311948233,1621.07240295293,91.8256713594709,17.6538039848019,-38.5311366656555,-0.582050519069386,NA,NA,NA,-32.8165241351457,-0.617672700814167,6.62956427200015,NA,6.1710963837068,NA,-1.0440524112533,NA,-6.1042383035959,5.7146125305098,1.74550363855172,-0.035622181744781,1624.38718508893,94.9112195513243,17.1317777791753,-38.6610119233509,-0.0120900334670743
RIL072,1306.65297303956,69.3765283408688,18.8342225286853,-43.9215730433788,2.0582069890304,1617.5414118807,82.5845849666686,19.586481091278,-38.1722204935733,-1.54126512197799,1320.41072452284,74.153731667877,17.8063961829561,-33.2307789366644,-1.86313224395301,-310.88843884114,-297.13068735786,-13.2080566257998,-8.4308532987916,-0.752258562592701,-1.7800849083219,-5.7493525498055,4.9414415569089,3.59947211100839,-0.32186712197502,1414.86836981437,75.3716149918048,18.7423666009731,-38.4415241578722,-0.448730125633533
RIL073,1623.97169767475,96.1822468893897,16.8843185743241,-43.9141915602441,0.515810081668507,1461.18676352011,73.1791277649669,19.9672612689929,-38.006507010787,-1.38378783971501,1376.07866007752,95.1409238941907,14.4635831118047,-34.0421258322867,-2.49564583687832,162.78493415464,-85.1081034425899,23.0031191244228,21.9617961292238,-3.0829426946688,-5.5036781571882,-5.9076845494571,3.9643811785003,1.89959792138352,-1.11185799716331,1487.07904042413,88.1674328495158,17.1050543183739,-38.6542748011059,-1.12120786497494
RIL074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL076,1322.44698984412,65.745233835,20.1147203029659,-44.7276481166114,0.987395924004589,1667.82471735975,107.523380492536,15.5112749405747,-38.8333175396134,-1.15524387352734,1786.71310793371,71.8698226345419,24.8604079214046,-33.0712103873321,-1.8166185880096,-345.37772751563,118.88839057396,-41.778146657536,-35.6535578579941,4.6034453623912,9.3491329808299,-5.894330576998,5.7621071522813,2.14263979753193,-0.66137471448226,1592.32827171253,81.7128123206926,20.1621343883151,-38.877392014519,-0.661488845844117
RIL077,1532.0897697204,99.9324008306114,15.3312615026366,-43.7638272512747,0.770582742376725,1665.08391824532,93.448101702156,17.818274399542,-37.9892573539956,-1.13791750415249,1548.07328745087,66.7546385456782,23.190497636978,-33.5334834222296,-3.71738633486774,-132.99414852492,-117.01063079445,6.4842991284554,-26.6934631564778,-2.4870128969054,5.372223237436,-5.7745698972791,4.455773931766,1.90850024652921,-2.57946883071525,1581.74899180553,86.7117136928152,18.7800111797189,-38.4288560091666,-1.36157369888117
RIL078,1630.48456691779,79.8556335397916,20.4179028409478,-44.1491349723475,1.61631355188768,1508.56259124456,77.7513170225116,19.4024056313771,-38.2058886358079,0.466258869960255,1579.09700881466,82.1766716977046,19.2158793510587,-33.3608420167297,-0.706905856030196,121.92197567323,70.5344175701,2.10431651728,4.42535467519301,1.0154972095707,-0.1865262803184,-5.94324633653959,4.8450466190782,1.15005468192742,-1.17316472599045,1572.71472232567,79.9278740866693,19.6787292744612,-38.571955208295,0.458555521939246
RIL079,1531.40485532689,93.8405915372701,16.3192157065492,-44.0881585632866,0.783191664917434,NA,100.144277712489,19.04522732247,-38.3857463337364,-0.558298408761851,1601.07368196753,61.349289400454,26.0976728111163,-33.1161126269837,-0.587417014148516,NA,NA,-6.3036861752189,-38.794988312035,-2.7260116159208,7.0524454886463,-5.7024122295502,5.2696337067527,1.34149007367928,-0.029118605386665,1566.23926864721,85.1113862167377,20.4873719467118,-38.5300058413356,-0.120841252664311
RIL080,1677.72542944949,76.6418166438657,21.8904705409769,-43.9250653309846,0.479256756497001,1420.75276999915,69.3144863720018,20.4971982678218,-37.4247635714748,-0.600651262740694,1367.20187742314,55.0548405677083,24.8334544851095,-32.8269695996273,-0.888471041912945,256.97265945034,-53.5508925760098,7.3273302718639,-14.2596458042935,1.3932722731551,4.3362562172877,-6.5003017595098,4.5977939718475,1.0799080192377,-0.287819779172251,1488.56002562393,67.0037145278586,22.4070410979694,-38.0589328340289,-0.336621849385546
RIL081,1428.61222407047,65.6197615392285,21.7710669859173,-43.8382526126243,-0.100069950812567,1611.01253708053,77.6846819498711,20.7378404164684,-38.4836724837819,-0.301525496470605,1419.79140921265,88.783834086886,15.9915532350541,-34.4995085806232,-2.52862912489466,-182.40031301006,-191.22112786788,-12.0649204106426,11.0991521370149,1.0332265694489,-4.7462871814143,-5.3545801288424,3.9841639031587,0.201455545658038,-2.22710362842406,1486.47205678788,77.3627591919952,19.5001535458133,-38.9404778923431,-0.976741524059277
RIL082,NA,NA,NA,NA,NA,1520.65776617232,84.6621583666572,17.9614812037583,NA,1.71597937445054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.65776617232,84.6621583666572,17.9614812037583,NA,1.71597937445054
RIL083,1679.54966534714,108.405511376303,15.4932128821107,-43.132771073886,0.228056917800689,1674.81956170015,89.9482943262871,18.6198034575814,-38.4170481721776,-0.24486786045384,1535.05349513615,76.1760613895576,20.1513896509563,-33.3682503719062,-1.99047594550874,4.73010364699007,-139.766066564,18.4572170500159,-13.7722329367295,-3.1265905754707,1.5315861933749,-4.7157229017084,5.0487978002714,0.472924778254529,-1.7456080850549,1629.80757406115,91.5099556973826,18.0881353302161,-38.3060232059899,-0.669095629387297
RIL084,1625.52075612566,86.0359385704477,18.8935087259455,-44.4105791294895,-0.249949266669701,1705.05534709016,105.484682318985,16.1640089310227,-38.8117313906312,-0.190615116902472,1261.88632527127,71.7193128733962,17.5947910641424,-33.5708132948058,-0.754015867980821,-79.5345909645,-443.16902181889,-19.4487437485373,-33.7653694455888,2.7294997949228,1.4307821331197,-5.5988477388583,5.2409180958254,-0.059334149767229,-0.563400751078349,1530.8208094957,87.7466445876096,17.5507695737035,-38.9310412716422,-0.398193417184331
RIL085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL086,1484.2291356638,79.8558503821626,18.5863543943342,-44.1638169313913,1.3325181461204,1442.01341554512,88.5989664531513,16.2757363124277,-37.7441816751142,0.374504271736686,NA,NA,NA,NA,NA,42.2157201186799,NA,-8.74311607098871,NA,2.3106180819065,NA,-6.4196352562771,NA,0.958013874383714,NA,1463.12127560446,84.227408417657,17.431045353381,-40.9539993032528,0.853511208928543
RIL087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL088,1640.7257759459,70.3191397204462,23.3325632604239,-44.5361813639902,0.652961044650858,1556.23313806985,52.6564005537853,NA,-38.9240122319141,-0.521485753568155,1649.40250268237,80.5450900620792,20.4780018423359,-33.3821766479525,-1.912947597336,84.4926378760501,93.16936461252,17.6627391666609,27.8886895082939,NA,NA,-5.6121691320761,5.5418355839616,1.17444679821901,-1.39146184376784,1615.45380556604,67.8402101121036,21.9052825513799,-38.9474567479523,-0.593824102084432
RIL089,1548.55244007307,51.7999146214687,NA,-43.1865005364012,-0.794927797161301,1346.9337574089,64.2750963585436,20.9557641095604,-37.7179677570365,0.0246872140065994,1673.32832677645,85.0381600596936,19.6773816084666,NA,-0.499224102138297,201.61868266417,326.39456936755,-12.4751817370749,20.76306370115,NA,-1.2783825010938,-5.4685327793647,NA,-0.8196150111679,-0.523911316144896,1522.93817475281,67.037723679902,20.3165728590135,-40.4522341467189,-0.423154895097666
RIL090,1580.85649072603,94.5703303597235,16.7161993059855,-43.9803801030182,1.04175775713942,1621.25210343353,106.047097084816,15.2880385036553,-38.2246348410702,0.441266908762827,1369.86689238362,95.3928554781578,14.3602671868574,-33.9189823591299,-2.57314502522318,-40.3956127075,-251.38521104991,-11.4767667250925,-10.6542416066582,1.4281608023302,-0.927771316797902,-5.755745261948,4.3056524819403,0.600490848376593,-3.01441193398601,1523.99182884773,98.6700943075658,15.4548349988327,-38.7079991010728,-0.363373453106978
RIL091,1532.02197219161,78.9014677488683,19.4169007992071,-44.3839897959884,0.859512078245784,1474.48690869708,84.5007718881736,17.4493898191649,-37.8698587820861,0.854113167950495,1604.06760634261,85.9594417937664,18.660749451946,-33.26286593577,-4.09640733654017,57.53506349453,129.58069764553,-5.5993041393053,1.4586699055928,1.9675109800422,1.2113596327811,-6.5141310139023,4.6069928463161,0.00539891029528905,-4.95052050449067,1536.8588290771,83.1205604769361,18.5090133567727,-38.5055715046148,-0.794260696781297
RIL092,1300.47925464519,48.7060031749956,NA,-44.5427354268945,-0.281456008353022,1438.09460206322,64.2207574418822,22.3929872419311,-37.1444712112449,-0.621891375780969,1691.11552569568,102.906047056175,16.4335874720027,-33.0196884244282,-2.44849451037923,-137.61534741803,253.02092363246,-15.5147542668866,38.6852896142928,NA,-5.9593997699284,-7.3982642156496,4.1247827868167,0.340435367427947,-1.82660313459826,1476.56312746803,71.9442692243509,19.4132873569669,-38.2356316875225,-1.11728063150441
RIL094,1530.25769370379,72.2737272674484,21.1730839346514,-43.9545599512319,0.731112768837076,1634.11993272053,91.0329424559901,17.9508635954566,-37.7809201978212,-0.0393303517380202,1520.57384449487,72.2985343940538,21.0318764721727,-33.2086186015378,-0.321658230472541,-103.86223901674,-113.54608822566,-18.7592151885417,-18.7344080619363,3.2222203391948,3.0810128767161,-6.1736397534107,4.5723015962834,0.770443120575096,-0.282327878734521,1561.6504903064,78.5350680391641,20.0519413340936,-38.3146995835303,0.123374728875505
RIL095,1523.3076119323,74.487821976945,20.4504249352839,-43.1628037221298,0.140430799215729,1555.51014657256,97.2047564259588,16.0024077397633,-38.0197640441798,-0.903419750450303,1339.32139854742,79.3199348042472,16.8850542029909,-33.3655773976228,-2.18933284449334,-32.20253464026,-216.18874802514,-22.7169344490138,-17.8848216217116,4.4480171955206,0.882646463227601,-5.14303967795,4.654186646557,1.04385054966603,-1.28591309404304,1472.71305235076,83.670837735717,17.7792956260127,-38.1827150546441,-0.984107265242638
RIL096,1379.28179123506,83.6185254226826,16.4949308094461,NA,1.158226579109,1414.83901701988,87.7955295270677,16.1151601299207,-38.1505554195729,-0.41371548986855,1407.78076976138,96.7127148456674,14.5563152891312,-34.1687078068318,-1.68686792822155,-35.55722578482,-7.05824725849993,-4.17700410438511,8.91718531859971,0.3797706795254,-1.5588448407895,NA,3.98184761274111,1.57194206897755,-1.273152438353,1400.63385933877,89.3755899318059,15.7221354094993,-36.1596316132024,-0.314118946327033
RIL097,1627.09935754315,77.4226922234899,21.0157940884609,-44.2485582980455,-0.337823366127418,1442.71152243711,96.9258400667218,14.8846945401141,NA,-1.04673775796962,1670.660431727,107.98078350592,15.4718309821803,-33.7958219436075,-2.02242696591447,184.38783510604,227.94890928989,-19.5031478432319,11.0549434391982,6.1310995483468,0.5871364420662,NA,NA,0.708914391842202,-0.97568920794485,1580.15710390242,94.1097719320439,17.1241065369184,-39.0221901208265,-1.1356626966705
RIL098,1459.55374171124,62.1737900897317,23.4753863260508,NA,0.179120634197371,1467.63890719104,76.9093568516637,19.0827094032485,-37.9543197514529,-0.642133707625487,1357.80956603409,81.8230926058913,16.5944542401264,-34.1236726593983,-2.2972797863332,-8.08516547980003,-109.82934115695,-14.735566761932,4.9137357542276,4.3926769228023,-2.4882551631221,NA,3.8306470920546,0.821254341822858,-1.65514607870771,1428.33407164546,73.6354131824289,19.7175166564752,-36.0389962054256,-0.920097619920439
RIL099,1553.85517994033,84.0114718284464,18.4957499984448,-44.3995902074793,1.05722732433973,1546.75141355594,70.8836002773899,21.8210052466722,-38.0778442116286,-0.537187050084468,1337.21010227804,76.4705714347037,17.4865974869803,-33.1757116138629,-2.68877897611161,7.10376638438993,-209.5413112779,13.1278715510565,5.5869711573138,-3.3252552482274,-4.3344077596919,-6.3217459958507,4.9021325977657,1.5944143744242,-2.15159192602714,1479.27223192477,77.12188118018,19.2677842440324,-38.5510486776569,-0.722912900618783
RIL100,1470.19361327567,79.4836680249063,18.4968012902347,-44.4571358839959,-0.389476326898743,1391.76135936966,86.043229821597,16.1751408246222,-37.8815362303238,0.454578470107266,1572.07289777617,108.486156304962,14.491000062321,-33.9556198287489,-1.76545987451525,78.4322539060099,180.31153840651,-6.5595617966907,22.442926483365,2.3216604656125,-1.6841407623012,-6.5755996536721,3.9259164015749,-0.844054797006009,-2.22003834462252,1478.0092901405,91.3376847171551,16.3876473923926,-38.7647639810229,-0.566785910435576
RIL101,1420.74332511712,91.3256248536817,15.5568968445973,-43.8557894689544,0.0683998672366135,1582.93613703075,98.2276800338505,16.1149702047859,NA,-1.56768185083403,1641.32581565662,91.3016308929507,17.9769605384272,-33.5285069453367,-1.7595358730106,-162.19281191363,58.3896786258701,-6.9020551801688,-6.92604914089981,-0.558073360188601,1.8619903336413,NA,NA,1.63608171807064,-0.19185402217657,1548.3350926015,93.6183119268276,16.5496091959368,-38.6921482071456,-1.08627261886934
RIL102,1330.47789219997,61.0171671383928,21.8049764451096,-44.1584125665742,1.88147010188613,1301.27342427636,80.1915700333488,16.2270600729628,-38.1010289176957,-1.3554472652471,1538.3384441628,97.9968624461363,15.6978336424632,-33.8752035041894,-2.78362202840685,29.2044679236101,237.06501988644,-19.174402894956,17.8052924127875,5.5779163721468,-0.5292264304996,-6.0573836488785,4.2258254135063,3.23691736713323,-1.42817476315975,1390.02992021304,79.735199872626,17.9099567201785,-38.7115483294864,-0.752533063922607
RIL103,1631.2622430329,82.2087714891328,19.8429220323349,-44.1522824406562,0.551365726196926,1293.1767313748,51.5012432088094,25.1096216479994,-37.8966745104061,0.259696319123611,1683.34570278537,104.127189635907,16.1662454222705,-34.108974408337,-1.53982035219227,338.0855116581,390.16897141057,30.7075282803234,52.6259464270976,-5.2666996156645,-8.9433762257289,-6.2556079302501,3.7877001020691,0.291669407073315,-1.79951667131588,1535.92822573102,79.2790681112831,20.3729297008683,-38.7193104531331,-0.242919435623911
RIL104,1305.06937807831,52.8640673045432,24.6872676398502,-44.8010023291706,0.564565803683942,1575.72656919072,78.7752553612549,20.0028113138397,-37.9318301213829,1.82438859734515,1321.88904426909,70.9187754764791,18.6394792547921,-33.5906530394753,-0.811379973434112,-270.65719111241,-253.83752492163,-25.9111880567117,-7.85647988477581,4.6844563260105,-1.3633320590476,-6.8691722077877,4.3411770819076,-1.25982279366121,-2.63576857077926,1400.89499717937,67.5193660474257,21.1098527361607,-38.7744951633429,0.52585814253166
RIL106,1644.06888299691,101.260611851382,16.236015691964,-43.7160320281009,0.218604096061274,1590.3695870698,91.1813165217525,17.4418361977741,-38.3050053007137,-0.412932033846045,1601.00210583445,91.8274961687547,17.4348879435004,-33.7299540578209,-2.4098074918728,53.6992959271099,10.6325187646501,10.0792953296295,0.646179647002199,-1.2058205058101,-0.00694825427370205,-5.4110267273872,4.5750512428928,0.631536129907319,-1.99687545802676,1611.81352530039,94.7564748472964,17.0375799444128,-38.5836637955452,-0.86804514321919
RIL107,1409.47308416188,71.9468524681319,19.5904759667727,-42.7820103573436,0.783635653700024,1602.65567039762,97.5036190863927,16.4368839373808,NA,-0.895264630273935,1596.11259975497,117.904679230137,13.5373134482604,-33.6680657352665,-1.11673472372363,-193.18258623574,-6.54307064265004,-25.5567666182608,20.4010601437443,3.1535920293919,-2.8995704891204,NA,NA,1.67890028397396,-0.221470093449695,1536.08045143816,95.7850502615539,16.521557784138,-38.2250380463051,-0.409454566765847
RIL108,1534.40529614906,54.6470969272885,NA,-42.8991026634472,0.625936036620365,1441.31856300558,86.0169920345783,16.756207452897,-37.4864814282056,-0.411262129819617,1402.52717074826,73.9348186169953,18.9697790159434,-33.77133760428,-0.662460595379498,93.0867331434799,-38.79139225732,-31.3698951072898,-12.082173417583,NA,2.2135715630464,-5.4126212352416,3.7151438239256,1.03719816643998,-0.251198465559881,1459.41700996763,71.532969192954,17.8629932344202,-38.0523072319776,-0.14926222952625
RIL109,1389.20342517021,61.9995726842918,22.4066612885249,-43.4375981803889,1.13315969801595,NA,60.8619495527637,NA,NA,-0.904292266718955,1611.30499423952,78.4811773286046,20.5311012026859,-32.8670584013601,-1.53352896365136,NA,NA,1.1376231315281,17.6192277758409,NA,NA,NA,NA,2.03745196473491,-0.629236696932405,1500.25420970486,67.1142331885534,21.4688812456054,-38.1523282908745,-0.434887177451455
RIL111,1651.36473487781,84.4793210476983,19.5475616328098,-43.4257917388489,-0.373151764003749,1397.03654424134,80.0130646707223,17.4601054214154,-38.1507556573569,-1.06373363267883,1406.18510242026,43.5751858872876,NA,-33.500835812895,NA,254.32819063647,9.14855817891998,4.46625637697601,-36.4378787834347,2.0874562113944,NA,-5.275036081492,4.64991984446191,0.690581868675081,NA,1484.8621271798,69.3558572019027,18.5038335271126,-38.3591277363669,-0.718442698341289
RIL112,1394.35728386167,77.1839380258984,18.0653814708677,-44.9441031618274,1.25958953185927,1534.98652500347,89.6433207027177,17.1232671098153,-38.2705554090371,-0.433159451208772,1603.56457540401,96.6069879302957,16.5988466234039,-33.3157498484342,-2.57413269887043,-140.6292411418,68.57805040054,-12.4593826768193,6.963667227578,0.942114361052401,-0.524420486411397,-6.6735477527903,4.9548055606029,1.69274898306804,-2.14097324766166,1510.96946142305,87.8114155529706,17.2624984013623,-38.8434694730996,-0.582567539406644
RIL113,1364.34000403856,61.6426114798278,22.1330662553943,-43.3993872003172,0.194809069718665,1528.52433745638,104.030465053015,14.6930453178059,-37.2714253723458,-0.558848557608686,1310.04491485992,80.1213960926058,16.3507499712779,-33.143628940604,-1.63072576260177,-164.18433341782,-218.47942259646,-42.3878535731872,-23.9090689604092,7.4400209375884,1.657704653472,-6.1279618279714,4.1277964317418,0.753657627327351,-1.07187720499308,1400.96975211829,81.9314908751495,17.725620514826,-37.938147171089,-0.66492175016393
RIL114,1636.52023968551,51.9712396771741,NA,-43.5314627149112,-1.07690544599871,1362.11310271445,59.2110511966619,23.0043729200208,-37.3027039226425,-0.623271882265296,1551.64279975839,86.5354058652965,17.9307277089995,-33.3677061498964,-2.15351042671798,274.40713697106,189.52969704394,-7.2398115194878,27.3243546686346,NA,-5.0736452110213,-6.2287587922687,3.9349977727461,-0.453633563733414,-1.53023854445268,1516.75871405278,65.9058989130442,20.4675503145101,-38.06729092915,-1.284562584994
RIL115,1643.8895553097,89.1229216451262,18.445193727551,-43.6294042414114,0.144200185791641,1377.69001328807,84.9255932826214,16.2223183852633,-37.5584418494318,0.634800265013355,1454.56360777535,83.1919824641697,17.4844205498026,-32.8164807268037,-1.7462513622648,266.19954202163,76.8735944872799,4.19732836250479,-1.73361081845171,2.2228753422877,1.2621021645393,-6.0709623919796,4.7419611226281,-0.490600079221714,-2.38105162727816,1492.04772545771,85.7468324639724,17.3839775542056,-38.001442272549,-0.322416970486601
RIL116,1329.54088578409,89.6591430227998,14.8288377622124,-44.352310897511,-0.264447589710594,1699.37407289565,113.768328424721,14.9371454817508,-37.2859501562119,-0.121541107727709,1373.02131171868,87.2639092056578,15.7341256450342,-32.8873970675874,-2.06826406579923,-369.83318711156,-326.35276117697,-24.1091854019212,-26.5044192190632,-0.1083077195384,0.796980163283401,-7.06636074129911,4.3985530886245,-0.142906481982885,-1.94672295807152,1467.31209013281,96.8971268843929,15.1667029629991,-38.1752193737701,-0.818084254412511
RIL117,1535.36560409293,79.9204311851522,19.2111776841636,-43.6981231825707,-0.183026558627235,1334.58886878645,68.4288069058078,19.5033192763906,NA,-0.226239735830322,NA,84.3747385461534,23.3161610251172,-33.1757095956908,-1.07835006355706,200.77673530648,NA,11.4916242793444,15.9459316403456,-0.292141592226997,3.8128417487266,NA,NA,0.043213177203087,-0.852110327726738,1434.97723643969,77.5746588790378,20.6768859952238,-38.4369163891307,-0.495872119338206
RIL118,1595.37481600541,87.8951046927778,18.1508949967324,-43.4003436796884,0.088910249362183,1288.5940747258,74.6933746273301,17.2517854649763,-38.0306218512222,-0.420911522745463,1777.27093914032,97.0889737968116,18.3055899103415,-33.1223486950791,-1.0654886529167,306.78074127961,488.67686441452,13.2017300654477,22.3955991694815,0.8991095317561,1.0538044453652,-5.3697218284662,4.9082731561431,0.509821772107646,-0.644577130171237,1553.74660995718,86.5591510389732,17.9027567906834,-38.1844380753299,-0.465829975433327
RIL119,1653.52927801064,96.3658701599397,17.1588683344659,-44.5559019397954,1.40951859618981,NA,NA,NA,NA,NA,1466.45535726182,89.4356294726255,16.3967690048033,-33.4278984800388,-2.22187593608162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.99231763623,92.9007498162826,16.7778186696346,-38.9919002099171,-0.406178669945905
RIL120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL121,1528.36684392337,91.8344702304058,16.6426271103738,-43.2346612701888,0.392943020699543,1406.93416893638,76.1642822317342,18.4723616859632,-37.5504279898595,0.9680640127613,1462.06633039473,119.348447931736,12.2504008701562,-33.6728373330055,-1.94798570599492,121.43267498699,55.1321614583499,15.6701879986716,43.1841657000018,-1.8297345755894,-6.221960815807,-5.6842332803293,3.877590656854,-0.575120992061757,-2.91604971875622,1465.78911441816,95.782400131292,15.7884632221644,-38.1526421976846,-0.195659557511359
RIL122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL123,1378.25982501024,64.4463135182847,21.3861701277793,-44.3718416300823,0.423129323820382,1504.02804878197,82.7059817198857,18.185239054122,-37.929852678493,0.251656460120431,1631.62104233045,87.1420304363357,18.7236977857945,-33.3441441457429,-1.82498338114797,-125.76822377173,127.59299354848,-18.259668201601,4.43604871645,3.2009310736573,0.538458731672499,-6.4419889515893,4.5857085327501,0.171472863699951,-2.0766398412684,1504.63630537422,78.0981085581687,19.4317023225653,-38.5486128181061,-0.383399199069052
RIL124,NA,NA,NA,NA,NA,1644.13430822023,83.405799700637,19.7124698057139,-38.1342946827075,0.566107742866563,1538.06166044283,101.792251211994,15.1098108365797,-33.7116562372464,-2.0601040493004,NA,-106.0726477774,NA,18.386451511357,NA,-4.6026589691342,NA,4.4226384454611,NA,-2.62621179216696,1591.09798433153,92.5990254563155,17.4111403211468,-35.922975459977,-0.746998153216919
RIL125,1521.90976357986,57.0470031994587,NA,-42.9186366323992,-0.604948516394168,1574.8767881318,74.9312817152729,21.0176144339301,-37.2742730093522,-1.45526515695018,1557.59487718478,94.7705429717799,16.4354326602158,-33.6704471238866,-1.90809219727575,-52.9670245519399,-17.2819109470199,-17.8842785158142,19.839261256507,NA,-4.5821817737143,-5.644363623047,3.6038258854656,0.850316640556012,-0.45282704032557,1551.46047629881,75.5829426288372,18.726523547073,-37.9544522552127,-1.32276862354003
RIL126,1334.58886878645,71.2406628100384,18.7335268390905,-44.7027594001734,1.56845604731792,1479.81390525333,63.4049926934952,23.3390754006844,-38.0247016133941,0.0775266615209362,1422.77248944873,101.510190300233,14.016055779628,-34.2330913760216,-1.591128408766,-145.22503646688,-57.0414158045999,7.8356701165432,38.1051976067378,-4.6055485615939,-9.3230196210564,-6.6780577867793,3.7916102373725,1.49092938579698,-1.66865507028694,1412.39175449617,78.7186152679222,18.696219339801,-38.9868507965297,0.0182847666909521
RIL127,1447.60749352273,84.0428983478021,17.2246260181552,-44.3410255631058,0.61080066391538,1512.71225785378,97.3461546785794,15.5395173322305,-37.5535591118137,0.292705501475752,1692.00361926754,81.4888360088803,20.7636248366973,-32.6486610028105,-1.56072008244848,-65.1047643310501,179.29136141376,-13.3032563307773,-15.8573186696991,1.6851086859247,5.2241075044668,-6.7874664512921,4.9048981090032,0.318095162439628,-1.85342558392423,1550.77445688135,87.6259630117539,17.8425893956943,-38.1810818925767,-0.219071305685783
