id,d13C,d15N,AmountC,AmountN,CN
354,NA,NA,1382.15645382625,64.4062490394745,21.4599743726595
355,-33.6652280461908,-1.60465907832191,1643.40995633705,118.662811989626,13.8494101798356
356,-33.3903406282716,-2.81081208806339,1557.25852342357,87.3893730504238,17.8197699453117
357,-33.6473318713545,-1.47395718156482,1506.55179424132,112.204344258247,13.4268579723961
358,-34.0485546822967,-2.03447399228304,1350.19095267609,82.91411998021,16.2842101321024
359,NA,NA,NA,NA,NA
360,-33.1046275172866,-0.635786492500038,1298.72860913298,64.6070544580687,20.1019628588065
361,-32.4253791392273,NA,1346.0438181024,54.4366929649591,24.7267742544325
362,-33.4175931990558,-0.67062023175034,1366.96236732504,59.6688159349716,22.9091585932388
363,-33.7727443000432,-3.51092449643664,1570.8931953849,91.8296054357201,17.1066094418157
364,-33.5311320482155,-1.98957105538395,1554.37720646291,99.7511334182857,15.582551828709
365,-34.1200243776503,-1.28861840621002,1483.90990911613,107.535118178689,13.7993051409526
366,-34.036273997654,-0.795339942345299,1476.33509816894,104.463079467415,14.1326017354241
367,-33.7765202083015,-1.3765962814278,1567.55860072447,93.4827081594846,16.7684337733366
368,NA,NA,NA,NA,NA
369,-32.8645271825177,-0.841271733016976,1651.36805652354,72.2355576745642,22.8608750272723
370,-33.3527639401912,-1.9631113972238,1272.91049498674,87.8661306491662,14.4869301240685
371,-33.5966308078375,-2.2687478038579,1522.04118940656,90.9838871863009,16.7286894028828
372,NA,NA,NA,NA,NA
373,-33.9759042294404,-2.22354387025286,1623.1198610508,89.2479628022692,18.1866320539647
374,-33.6011982485235,-2.18994997730498,1637.35800017473,103.152968636368,15.8731059495408
375,-33.7050257859316,-2.26410772710317,1597.11148090207,107.492465670937,14.8578923269957
376,-33.9891536089955,-2.11686475651669,1536.97151624729,93.318750185328,16.4701253841796
377,-32.5669069058914,-0.892944265694233,1694.56943049183,69.2262554989198,24.478709967467
378,NA,NA,NA,NA,NA
379,-32.6534059093578,-0.577570523516453,1482.62752698665,56.6536735178877,26.1700157275509
380,-34.3029264000331,-0.869785488246108,1522.90741967714,NA,11.1245852354798
381,NA,NA,NA,NA,NA
382,-33.9465054639514,-2.72240675429513,1402.93044276402,85.5080432163495,16.4069997393622
383,-33.8882853422176,0.183719467021296,1559.12632274059,104.327488585899,14.9445399661555
384,-33.2622421153523,0.108041480158084,1729.59062608534,85.0466188906398,20.336971047719
385,-33.8124877575261,-2.85647286464287,1351.17837893545,75.4623924147609,17.9053212560373
386,NA,NA,NA,NA,NA
387,-33.7654848231537,-0.479110139533929,1360.81649755264,77.3824649314855,17.5855925338836
388,-33.358553053176,-2.95141718039846,1446.20253224439,80.0131362816157,18.0745637460617
389,-33.722048452735,-2.17663917959615,1478.70888960167,115.873741444779,12.7613803711203
390,-32.9584422680916,-3.56236287134071,1759.23688853649,83.7917236174362,20.9953538677466
391,-32.9036483681467,-1.57479386933569,1398.80376810319,64.2277750725163,21.7787984485509
392,-32.956505584901,-0.937965636347797,NA,68.2712626882587,NA
393,-33.8852262750019,-2.47089819929889,1355.1147347547,94.5542852181417,14.3316057186449
394,NA,-0.97805279325579,1690.16651641707,109.196445968539,15.4782191070947
395,-33.7958807036241,-1.81113667189223,1545.48976754008,107.48114656333,14.3791708309461
396,-32.8165241351457,-0.617672700814167,NA,NA,NA
397,-33.2307789366644,-1.86313224395301,1320.41072452284,74.153731667877,17.8063961829561
398,-34.0421258322867,-2.49564583687832,1376.07866007752,95.1409238941907,14.4635831118047
399,NA,NA,NA,NA,NA
400,-33.0712103873321,-1.8166185880096,1786.71310793371,71.8698226345419,24.8604079214046
401,-33.5334834222296,-3.71738633486774,1548.07328745087,66.7546385456782,23.190497636978
402,-33.3608420167297,-0.706905856030196,1579.09700881466,82.1766716977046,19.2158793510587
403,-33.1161126269837,-0.587417014148516,1601.07368196753,61.349289400454,26.0976728111163
404,-32.8269695996273,-0.888471041912945,1367.20187742314,55.0548405677083,24.8334544851095
405,-34.4995085806232,-2.52862912489466,1419.79140921265,88.783834086886,15.9915532350541
406,NA,NA,NA,NA,NA
407,-33.3682503719062,-1.99047594550874,1535.05349513615,76.1760613895576,20.1513896509563
408,-33.5708132948058,-0.754015867980821,1261.88632527127,71.7193128733962,17.5947910641424
409,NA,NA,NA,NA,NA
410,NA,NA,NA,NA,NA
411,NA,NA,NA,NA,NA
412,-33.3821766479525,-1.912947597336,1649.40250268237,80.5450900620792,20.4780018423359
413,NA,-0.499224102138297,1673.32832677645,85.0381600596936,19.6773816084666
414,-33.9189823591299,-2.57314502522318,1369.86689238362,95.3928554781578,14.3602671868574
415,-33.26286593577,-4.09640733654017,1604.06760634261,85.9594417937664,18.660749451946
416,-33.0196884244282,-2.44849451037923,1691.11552569568,102.906047056175,16.4335874720027
417,-33.2086186015378,-0.321658230472541,1520.57384449487,72.2985343940538,21.0318764721727
418,-33.3655773976228,-2.18933284449334,1339.32139854742,79.3199348042472,16.8850542029909
419,-34.1687078068318,-1.68686792822155,1407.78076976138,96.7127148456674,14.5563152891312
420,-33.7958219436075,-2.02242696591447,1670.660431727,107.98078350592,15.4718309821803
421,-34.1236726593983,-2.2972797863332,1357.80956603409,81.8230926058913,16.5944542401264
422,-33.1757116138629,-2.68877897611161,1337.21010227804,76.4705714347037,17.4865974869803
423,-33.9556198287489,-1.76545987451525,1572.07289777617,108.486156304962,14.491000062321
424,-33.5285069453367,-1.7595358730106,1641.32581565662,91.3016308929507,17.9769605384272
425,-33.8752035041894,-2.78362202840685,1538.3384441628,97.9968624461363,15.6978336424632
426,-34.108974408337,-1.53982035219227,1683.34570278537,104.127189635907,16.1662454222705
427,-33.5906530394753,-0.811379973434112,1321.88904426909,70.9187754764791,18.6394792547921
428,-33.7299540578209,-2.4098074918728,1601.00210583445,91.8274961687547,17.4348879435004
429,-33.6680657352665,-1.11673472372363,1596.11259975497,117.904679230137,13.5373134482604
430,-33.77133760428,-0.662460595379498,1402.52717074826,73.9348186169953,18.9697790159434
431,-32.8670584013601,-1.53352896365136,1611.30499423952,78.4811773286046,20.5311012026859
432,-33.500835812895,NA,1406.18510242026,43.5751858872876,NA
433,-33.3157498484342,-2.57413269887043,1603.56457540401,96.6069879302957,16.5988466234039
434,-33.143628940604,-1.63072576260177,1310.04491485992,80.1213960926058,16.3507499712779
435,-33.3677061498964,-2.15351042671798,1551.64279975839,86.5354058652965,17.9307277089995
436,-32.8164807268037,-1.7462513622648,1454.56360777535,83.1919824641697,17.4844205498026
437,-32.8873970675874,-2.06826406579923,1373.02131171868,87.2639092056578,15.7341256450342
438,-33.1757095956908,-1.07835006355706,NA,84.3747385461534,23.3161610251172
439,-33.1223486950791,-1.0654886529167,1777.27093914032,97.0889737968116,18.3055899103415
440,-33.4278984800388,-2.22187593608162,1466.45535726182,89.4356294726255,16.3967690048033
441,NA,NA,NA,NA,NA
442,-33.6728373330055,-1.94798570599492,1462.06633039473,119.348447931736,12.2504008701562
443,NA,NA,NA,NA,NA
444,-33.3441441457429,-1.82498338114797,1631.62104233045,87.1420304363357,18.7236977857945
445,-33.7116562372464,-2.0601040493004,1538.06166044283,101.792251211994,15.1098108365797
446,-33.6704471238866,-1.90809219727575,1557.59487718478,94.7705429717799,16.4354326602158
447,-34.2330913760216,-1.591128408766,1422.77248944873,101.510190300233,14.016055779628
448,-32.6486610028105,-1.56072008244848,1692.00361926754,81.4888360088803,20.7636248366973
449,-33.2225778972938,-1.41437137863184,1334.9943178639,72.9660686215145,18.2960976668307
450,-33.455708018087,0.0152052236451205,1658.97729715159,114.331452109182,14.5102442639085
451,-33.6551210932836,-1.5529619493742,1561.80694345085,126.835382100818,12.3136534741498
452,-32.9618050340308,-0.601440201526081,1617.84559235044,91.0328467827245,17.7721080854681
453,-33.8788594508851,-1.51492802941649,1378.32942521291,92.0733621812414,14.9699043519204
454,NA,NA,NA,NA,NA
455,-32.9280273294793,-1.62169701278069,1596.0077860781,98.3234912710703,16.2322123171768
456,-33.0913242981593,-1.26471615878126,1570.67637984101,82.8968848550254,18.9473510685944
457,-33.0727197954506,-2.15437167938335,1744.77393112621,94.6664073152427,18.4307610334894
458,-33.3815848137122,-1.86896653792343,1530.59614684152,96.054772899009,15.9346183499989
459,-32.9446816670232,-1.51401610717447,1769.60023014873,71.3169988226342,24.8131617897962
460,NA,NA,NA,NA,NA
461,-33.9682758197615,-2.76463845639155,1466.21239135588,97.5401740714869,15.0318820456615
462,-33.9821048421046,-1.78306325600767,1499.6234911456,122.9666088752,12.1953716123666
463,-33.9869518018392,-1.93247836488223,1554.51053285992,119.223714175943,13.0386017882807
464,-33.0891975778399,-1.78985784758888,1896.62905190359,72.1067495577499,26.3030723688993
465,-34.0896569928819,-2.82672065856012,1563.09421336866,89.9174622605294,17.3836557891248
466,-33.8624423463195,-2.26507313992268,1579.96414894944,98.087663292451,16.1076744609435
467,-33.8494738347841,-1.42866338546237,1460.3348795177,86.9683846338702,16.791560354554
468,-33.5400594673617,-2.35944628949861,1355.77588979605,87.9345712657006,15.4180076195457
469,-33.3301437418729,-2.17696296489601,1473.30384356089,77.8635530192042,18.9216107720838
470,-32.9151691892344,0.264949239489024,1361.61211193414,47.9106953356591,NA
471,-33.8759018109981,-0.381070456987633,1498.18021605776,92.5305107329341,16.1912022768563
472,-34.0414856119143,-0.784026539283946,1598.02024468407,111.931873341242,14.2767220540681
473,-33.1106260848586,-1.37399594244111,1441.10883036213,80.3028656019418,17.9459203548931
474,-34.1257319033903,-1.41448912131938,1752.89203465769,109.049892181697,16.0742207038322
475,-33.7091883117741,-2.53900894402496,1793.86859532529,101.852424554324,17.6124289939559
476,NA,NA,NA,NA,NA
477,-32.9799731433704,-2.61899446752309,1654.282448064,89.4070060862615,18.5028279156101
478,NA,NA,NA,NA,NA
479,-32.8889422728015,-1.34437349304701,1436.68634673878,72.0716290589798,19.9341455923393
480,-33.0493905621702,-2.70960255721988,1612.01975752474,93.110055144904,17.3130577037679
481,-33.9198605178228,-2.47429890053262,1443.56804996957,98.2667701923858,14.6902971079986
482,-33.4156818299144,-0.356133965772562,1682.78054455574,78.5230871194697,21.4303920832284
483,-33.4996926207396,-2.10353212940122,1624.06007600799,114.106405972975,14.2328562727024
484,-33.6691323139949,-0.323115615210077,1397.80799351257,93.7477130512634,14.9103156548279
485,-33.8211116445906,-1.72414055235597,1390.64752633145,85.8176614608532,16.204677483152
486,-33.7589672686485,-0.918898777741816,1309.43334620593,104.678514924756,12.5090936487508
487,-32.7138163519648,-1.76254753098218,1578.64093892566,75.8157916215926,20.8220596944352
488,-33.2228184023025,-1.56801201467471,1400.6183068856,85.3702545981002,16.4063972103553
489,NA,NA,1366.85474726052,115.342902935877,11.8503584743345
490,-33.1715837986969,NA,1597.17642012499,56.2458199222583,NA
491,NA,NA,NA,NA,NA
492,-33.8613209859003,-2.53073099499672,1519.55414686927,96.6767067219134,15.7178931553823
493,NA,NA,NA,NA,NA
494,-34.1634330159023,-1.4856155000678,1687.07668592644,113.799504829153,14.8249914484184
495,-33.3166818855977,-1.09837215264271,1359.01473261078,78.1616059849129,17.3872416704577
