id,biomass_subamb,biomass_log_subamb,leaf_mass_subamb,leaf_mass_log_subamb,seed_mass_subamb,seed_mass_log_subamb,stem_mass_subamb,stem_mass_log_subamb,ht_flag_subamb,ht_flower_subamb,AmountC_subamb,AmountN_subamb,d13C_subamb,d15N_subamb,CN_subamb,biomass_ambient,biomass_log_ambient,leaf_mass_ambient,leaf_mass_log_ambient,seed_mass_ambient,seed_mass_log_ambient,stem_mass_ambient,stem_mass_log_ambient,ht_flag_ambient,ht_flower_ambient,AmountC_ambient,AmountN_ambient,d13C_ambient,d15N_ambient,CN_ambient,biomass_elevated,biomass_log_elevated,leaf_mass_elevated,leaf_mass_log_elevated,seed_mass_elevated,seed_mass_log_elevated,stem_mass_elevated,stem_mass_log_elevated,ht_flag_elevated,ht_flower_elevated,AmountC_elevated,AmountN_elevated,d13C_elevated,d15N_elevated,CN_elevated,AmountC_high,AmountC_low,AmountN_high,AmountN_low,CN_high,CN_low,d13C_high,d13C_low,d15N_high,d15N_low,biomass_high,biomass_low,ht_flag_high,ht_flag_low,ht_flower_high,ht_flower_low,AmountC_high2,AmountN_high2,CN_high2,d13C_high2,d15N_high2,biomass_high2,ht_flag_high2,ht_flower_high2,biomass,biomass_log,leaf_mass,leaf_mass_log,seed_mass,seed_mass_log,stem_mass,stem_mass_log,ht_flag,ht_flower,AmountC,AmountN,d13C,d15N,CN
RIL051,0.08,-2.52572864430826,0.01,-4.60517018598809,0.05,-2.99573227355399,0.02,-3.91202300542815,6.67,12.93,1694.56943049183,69.2262554989198,-32.5669069058914,-0.892944265694233,24.478709967467,0.8,-0.22314355131421,0.05,-2.99573227355399,0.48,-0.7339691750802,0.28,-1.27296567581289,11.8,24.57,1547.25611098963,87.1250138189796,-38.1031626011162,-0.26337291493464,17.7590343251408,0.47,-0.755022584278033,0.02,-3.91202300542815,0.32,-1.13943428318836,0.13,-2.04022082852655,8.43,19,1413.29333249366,77.4971817024595,-43.8940341638086,0.82165038908751,18.2367061801011,-133.96277849597,147.3133195022,-9.6278321165201,-17.8987583200598,0.477671854960299,6.7196756423262,-5.7908715626924,5.5362556952248,1.08502330402215,-0.629571350759593,-0.33,-0.72,-3.37,-5.13,-5.57,-11.64,-281.27609799817,8.2709262035397,-6.2420037873659,-11.3271272579172,1.71459465478174,0.39,1.76,6.07,0.45,-1.1679649266335,0.0266666666666667,-3.83764182165674,0.283333333333333,-1.62304524394085,0.143333333333333,-2.40840316992253,8.96666666666667,18.8333333333333,1551.70629132504,77.949483673453,-38.1880345569387,-0.111555597180454,20.1581501575696
RIL052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL053,0.07,-2.65926003693278,0,NA,0.04,-3.2188758248682,0.02,-3.91202300542815,9.03,12.57,1482.62752698665,56.6536735178877,-32.6534059093578,-0.577570523516453,26.1700157275509,0.68,-0.385662480811985,0.05,-2.99573227355399,0.37,-0.994252273343867,0.26,-1.34707364796661,13.63,27.2,1579.66913632373,87.0130938309566,-37.9061301033447,-1.1832775411713,18.1543842055842,0.66,-0.415515443961666,0.02,-3.91202300542815,0.48,-0.7339691750802,0.16,-1.83258146374831,9.13,19.73,1697.82161538367,85.1181929204122,-44.259391053777,0.933828570521385,19.9466360496066,118.15247905994,-97.04160933708,-1.89490091054441,-30.3594203130689,1.7922518440224,8.0156315219667,-6.3532609504323,5.2527241939869,2.11710611169269,0.605707017654847,-0.02,-0.61,-4.5,-4.6,-7.47,-14.63,215.19408839702,28.4645194025245,-6.2233796779443,-11.6059851444192,1.51139909403784,0.59,0.100000000000001,7.16,0.47,-1.15347932056881,0.0233333333333333,-3.45387763949107,0.296666666666667,-1.64903242443076,0.146666666666667,-2.36389270571436,10.5966666666667,19.8333333333333,1586.70609289802,76.2616534230855,-38.2729756888265,-0.275673164722123,21.4236786609139
RIL054,0.36,-1.02165124753198,NA,-1.89711998488588,0.09,-2.40794560865187,0.12,-2.12026353620009,14.33,24.6,1522.90741967714,NA,-34.3029264000331,-0.869785488246108,11.1245852354798,1.04,0.0392207131532813,0.39,-0.941608539858445,0.02,NA,0.38,-0.967584026261706,13.97,27.1,1346.64512105653,83.9139391438224,NA,-2.29418954319641,16.0479311875525,0.67,-0.400477566597125,0.04,-3.2188758248682,0.37,-0.994252273343867,0.26,-1.34707364796661,14.87,28.1,1488.369802897,72.3810981405188,-44.4397642070696,NA,20.5629624464597,141.72468184047,176.26229862061,-11.5328410033036,NA,4.5150312589072,-4.9233459520727,NA,NA,NA,1.4244040549503,-0.37,-0.68,0.899999999999999,0.359999999999999,1,-2.5,-34.5376167801401,NA,9.4383772109799,-10.1368378070365,NA,0.31,0.539999999999999,3.5,0.69,-0.460969366991941,0.215,-2.01920144987084,0.16,-1.70109894099787,0.253333333333333,-1.4783070701428,14.39,26.6,1452.64078121022,78.1475186421706,-39.3713453035514,-1.58198751572126,15.9118262898307
RIL055,0.13,-2.04022082852655,0.01,-4.60517018598809,0.08,-2.52572864430826,0.04,-3.2188758248682,10,16.77,NA,NA,NA,NA,NA,0.87,-0.139262067333508,0.05,-2.99573227355399,0.49,-0.713349887877465,0.33,-1.10866262452161,13.27,26.03,1598.51559785199,72.6281427536567,-37.8330676735904,0.0930982087881099,22.0095893581349,0.79,-0.23572233352107,0.06,-2.81341071676004,0.42,-0.867500567704723,0.32,-1.13943428318836,10.7,25.47,1519.41683331807,85.4096690712569,-43.276074694992,0.542156814172947,17.7897520250362,-79.0987645339198,NA,12.7815263176002,NA,-4.2198373330987,NA,-5.4430070214016,NA,0.449058605384837,NA,-0.08,-0.74,-2.57,-3.27,-0.560000000000002,-9.26,NA,NA,NA,NA,NA,0.66,0.699999999999999,8.7,0.596666666666667,-0.805068409793709,0.04,-3.47143772543404,0.33,-1.36885969996348,0.23,-1.82232424419272,11.3233333333333,22.7566666666667,1558.96621558503,79.0189059124568,-40.5545711842912,0.317627511480528,19.8996706915855
RIL056,0.33,-1.10866262452161,0.05,-2.99573227355399,0.17,-1.77195684193188,0.12,-2.12026353620009,12.37,24.6,1402.93044276402,85.5080432163495,-33.9465054639514,-2.72240675429513,16.4069997393622,0.96,-0.0408219945202552,0.43,-0.843970070294529,0.24,-1.42711635564015,0.42,-0.867500567704723,20.33,35.75,1346.97816372622,72.032864783449,-37.9308450436145,1.1240321386359,18.6994945678701,1.18,0.165514438477573,0.33,-1.10866262452161,0.33,-1.10866262452161,0.52,-0.653926467406664,16.47,30.17,1398.21493177958,66.2099141761513,-43.4450411022371,0.347130646274722,21.1179088385409,51.23676805336,55.9522790378001,-5.8229506072977,13.4751784329005,2.4184142706708,-2.2924948285079,-5.5141960586226,3.9843395796631,-0.776901492361178,-3.84643889293103,0.22,-0.63,-3.86,-7.96,-5.58,-11.15,-4.71551098444002,-19.2981290401982,4.7109090991787,-9.4985356382857,3.06953740056985,0.85,4.1,5.57,0.823333333333333,-0.327990060188097,0.27,-1.64945498945671,0.246666666666667,-1.43591194069788,0.353333333333333,-1.21389685710383,16.39,30.1733333333333,1382.70784608994,74.5836073919833,-38.4407972032677,-0.417081323128169,18.7414677152577
RIL057,0.24,-1.42711635564015,0.04,-3.2188758248682,0.11,-2.20727491318972,0.09,-2.40794560865187,12.37,19.5,1559.12632274059,104.327488585899,-33.8882853422176,0.183719467021296,14.9445399661555,0.71,-0.342490308946776,0.15,-1.89711998488588,0.24,-1.42711635564015,0.32,-1.13943428318836,19.83,32.13,1444.4403701376,64.3438073099332,-38.1673082333332,0.497264474958164,22.4487861462716,0.56,-0.579818495252942,0.08,-2.52572864430826,0.27,-1.30933331998376,0.2,-1.6094379124341,13.73,27.85,1428.22033459014,71.1174467929781,-43.8303875027732,1.24635578756088,20.0825591889944,-16.2200355474599,114.68595260299,6.7736394830449,39.9836812759658,-2.3662269572772,-7.5042461801161,-5.66307926944,4.2790228911156,0.749091312602716,-0.313545007936868,-0.15,-0.47,-6.1,-7.46,-4.28,-12.63,-130.90598815045,-33.2100417929209,5.1380192228389,-9.9421021605556,1.06263632053958,0.32,1.36,8.35,0.503333333333333,-0.783141719946623,0.09,-2.54724148468745,0.206666666666667,-1.64790819627121,0.203333333333333,-1.71893926809144,15.31,26.4933333333333,1477.26234248944,79.9295808962701,-38.6286603594413,0.642446576513447,19.1586284338072
RIL058,0.12,-2.12026353620009,0.01,-4.60517018598809,0.07,-2.65926003693278,0.03,-3.50655789731998,8.13,16.07,1729.59062608534,85.0466188906398,-33.2622421153523,0.108041480158084,20.336971047719,0.48,-0.7339691750802,0.04,-3.2188758248682,0.29,-1.23787435600162,0.15,-1.89711998488588,10.83,22.6,1469.89428813104,82.8617361956967,-37.9512800901166,0.67849076572357,17.7391200766003,0.44,-0.82098055206983,0.02,-3.91202300542815,0.29,-1.23787435600162,0.13,-2.04022082852655,9.13,22.13,1586.1390896467,78.514107635613,-44.2671059903037,2.29518944585471,20.2019629008335,116.24480151566,259.6963379543,-4.34762856008369,2.18488269494311,2.4628428242332,2.5978509711187,-6.3158259001871,4.6890379747643,1.61669868013114,-0.570449285565486,-0.04,-0.36,-1.7,-2.7,-0.470000000000002,-6.53,-143.45153643864,-6.5325112550268,-0.1350081468855,-11.0048638749514,2.18714796569663,0.32,1,6.06,0.346666666666667,-1.22507108778337,0.0233333333333333,-3.91202300542815,0.216666666666667,-1.71166958297867,0.103333333333333,-2.48129957024414,9.36333333333333,20.2666666666667,1595.20800128769,82.1408209073165,-38.4935427319242,1.02724056391212,19.4260180083843
RIL059,0.23,-1.46967597005894,0.03,-3.50655789731998,0.11,-2.20727491318972,0.08,-2.52572864430826,11.27,22.87,1351.17837893545,75.4623924147609,-33.8124877575261,-2.85647286464287,17.9053212560373,1.55,0.438254930931155,0.53,-0.63487827243597,0.27,-1.30933331998376,0.76,-0.27443684570176,NA,NA,1534.30435453684,62.6738685183757,-37.8704188288552,0.175265205059843,24.4807667183811,0.94,-0.0618754037180875,0.26,-1.34707364796661,0.44,-0.82098055206983,0.41,-0.891598119283784,16.3,33.25,1310.98194226744,64.224665762035,-43.1525647548693,0.0887812610688974,20.4124369774828,-223.3224122694,-183.12597560139,1.5507972436593,12.7885238963852,-4.0683297408983,-6.5754454623438,-5.2821459260141,4.0579310713291,-0.0864839439909456,-3.03173806970271,-0.61,-1.32,NA,NA,NA,NA,-40.1964366680099,-11.2377266527259,2.5071157214455,-9.3400769973432,2.94525412571177,0.71,5.03,10.38,0.906666666666667,-0.364432147615291,0.273333333333333,-1.82950327257419,0.273333333333333,-1.44586292841444,0.416666666666667,-1.2305878697646,13.785,28.06,1398.82155857991,67.4536422317239,-38.2784904470835,-0.864142132838043,20.9328416506337
RIL060,0.06,-2.81341071676004,0.01,-4.60517018598809,0.04,-3.2188758248682,0.01,-4.60517018598809,8.6,14,NA,NA,NA,NA,NA,0.45,-0.798507696217772,0.03,-3.50655789731998,0.26,-1.34707364796661,0.16,-1.83258146374831,12.25,24.25,1638.40761498261,76.9504967691293,-37.4077648683537,1.3622803194874,21.2917093946547,1.21,0.19062035960865,0.05,-2.99573227355399,0.66,-0.415515443961666,0.49,-0.713349887877465,16.4,32.1,1324.2093006005,67.1789769492759,-44.9599744913928,2.29766479762341,19.7116622005178,-314.19831438211,NA,-9.7715198198534,NA,-1.5800471941369,NA,-7.5522096230391,NA,0.93538447813601,NA,0.76,-0.39,4.15,-3.65,7.85,-10.25,NA,NA,NA,NA,NA,1.15,7.8,18.1,0.573333333333333,-1.14043268445639,0.03,-3.70248678562069,0.32,-1.66048830559883,0.22,-2.38370051253795,12.4166666666667,23.45,1481.30845779156,72.0647368592026,-41.1838696798733,1.82997255855541,20.5016857975862
RIL061,0.19,-1.66073120682165,0.02,-3.91202300542815,0.1,-2.30258509299405,0.07,-2.65926003693278,11.2,21.17,1360.81649755264,77.3824649314855,-33.7654848231537,-0.479110139533929,17.5855925338836,0.94,-0.0618754037180875,0.4,-0.916290731874155,0.09,-2.40794560865187,0.45,-0.798507696217772,23.35,33.1,1365.32957695025,78.472128396894,-38.3497712362823,-0.845670218620607,17.3989109871561,0.87,-0.139262067333508,0.04,-3.2188758248682,0.47,-0.755022584278033,0.35,-1.04982212449868,13.8,29,1644.54290106077,87.4410330195511,-44.5077676457291,0.819542527544133,18.8074505100261,279.21332411052,-4.51307939761,8.96890462265709,-1.08966346540851,1.40853952287,0.186681546727499,-6.1579964094468,4.5842864131286,1.66521274616474,0.366560079086678,-0.07,-0.75,-9.55,-12.15,-4.1,-11.93,283.72640350813,10.0585680880656,1.2218579761425,-10.7422828225754,1.29865266707806,0.68,2.6,7.83,0.666666666666667,-0.620622892624415,0.153333333333333,-2.6823965207235,0.22,-1.82185109530798,0.29,-1.50252995254974,16.1166666666667,27.7566666666667,1456.89632518789,81.0985421159769,-38.874341235055,-0.168412610203468,17.9306513436886
RIL062,0.19,-1.66073120682165,0.02,-3.91202300542815,0.11,-2.20727491318972,0.06,-2.81341071676004,10.63,20.23,1446.20253224439,80.0131362816157,-33.358553053176,-2.95141718039846,18.0745637460617,0.88,-0.127833371509885,0.13,-2.04022082852655,0.37,-0.994252273343867,0.37,-0.994252273343867,17.33,31.13,1346.77609208204,66.7756269756177,-37.7805393006844,0.106993826181757,20.1686776010923,0.79,-0.23572233352107,0.05,-2.99573227355399,0.46,-0.776528789498996,0.28,-1.27296567581289,12.2,26.63,1593.37888852588,77.9036958913551,-44.156129713367,1.36288434603689,20.4531873654367,246.60279644384,99.4264401623502,11.1280689157374,13.237509305998,0.284509764344403,-2.0941138550306,-6.3755904126826,4.4219862475084,1.25589051985513,-3.05841100658022,-0.09,-0.69,-5.13,-6.7,-4.5,-10.9,147.17635628149,-2.1094403902606,2.378623619375,-10.797576660191,4.31430152643535,0.6,1.57,6.4,0.62,-0.674762303950868,0.0666666666666667,-2.9826587025029,0.313333333333333,-1.32601865867753,0.236666666666667,-1.69354288863893,13.3866666666667,25.9966666666667,1462.11917095077,74.8974863828628,-38.4317406890758,-0.493846336059938,19.5654762375302
RIL063,NA,-0.415515443961666,NA,-1.6094379124341,NA,-1.51412773262978,NA,-1.30933331998376,16.8,26.4,1478.70888960167,115.873741444779,-33.722048452735,-2.17663917959615,12.7613803711203,1.37,0.314810739840034,0.63,-0.462035459596559,0.1,-2.30258509299405,0.48,-0.7339691750802,16.83,31.8,1655.16568902453,100.136724140188,-39.0093530970323,0.342817550132798,16.5290576782536,1.06,0.0582689081239758,0.12,-2.12026353620009,0.49,-0.713349887877465,0.45,-0.798507696217772,16.43,34.93,1652.62589091336,93.4714090339766,-44.2349871644179,1.23316761586785,17.6805496781656,-2.53979811116983,-176.45679942286,-6.66531510621139,15.737017304591,1.151491999912,-3.7676773071333,-5.2256340673856,5.2873046442973,0.890350065735052,-2.51945672972895,-0.31,NA,-0.399999999999999,-0.0299999999999976,3.13,-5.4,173.91700131169,-22.4023324108024,4.9191693070453,-10.5129387116829,3.409806795464,NA,-0.370000000000001,8.53,1.215,-0.0141452653325521,0.375,-1.39724563607692,0.295,-1.51002090450043,0.465,-0.947270063760577,16.6866666666667,31.0433333333333,1595.50015651319,103.160624872981,-38.9887962380617,-0.200218004531834,15.6569959091798
RIL064,0.15,-1.89711998488588,0.01,-4.60517018598809,0.09,-2.40794560865187,0.05,-2.99573227355399,10.4,18,1759.23688853649,83.7917236174362,-32.9584422680916,-3.56236287134071,20.9953538677466,0.4,-0.916290731874155,0.03,-3.50655789731998,0.24,-1.42711635564015,0.13,-2.04022082852655,9.17,19.97,1413.98023294315,77.1813618016393,-38.1619027468397,0.162442428675222,18.3202291322245,0.49,-0.713349887877465,0.02,-3.91202300542815,0.3,-1.20397280432594,0.16,-1.83258146374831,10.3,21.83,1690.18983160846,87.6400369092769,-43.9788676988832,0.431478980974853,19.2855901391063,276.20959866531,345.25665559334,10.4586751076376,6.61036181579691,0.9653610068818,2.6751247355221,-5.8169649520435,5.2034604787481,0.269036552299631,-3.72480530001593,0.09,-0.25,1.13,1.23,1.86,-1.97,-69.0470569280299,3.8483132918407,-1.7097637286403,-11.0204254307916,3.99384185231556,0.34,-0.0999999999999996,3.83,0.346666666666667,-1.1755868682125,0.02,-4.00791702957874,0.21,-1.67967825620599,0.113333333333333,-2.28951152194295,9.95666666666667,19.9333333333333,1621.13565102937,82.8710407761175,-38.3664042379382,-0.989480487230212,19.5337243796925
RIL065,0.07,-2.65926003693278,0,NA,0.05,-2.99573227355399,0.02,-3.91202300542815,5.83,13.2,1398.80376810319,64.2277750725163,-32.9036483681467,-1.57479386933569,21.7787984485509,0.57,-0.562118918153541,0.03,-3.50655789731998,0.33,-1.10866262452161,0.21,-1.56064774826467,9.17,23.37,1586.34588482747,95.5649489633406,-37.9866959180096,0.252395354122871,16.5996623451974,0.37,-0.994252273343867,0.01,-4.60517018598809,0.25,-1.38629436111989,0.1,-2.30258509299405,7.67,19.03,1588.35538535016,74.2492760134087,-43.8726857006725,0.635354555276446,21.3922003099844,2.00950052269013,-187.54211672428,-21.3156729499319,-31.3371738908243,4.792537964787,5.1791361033535,-5.8859897826629,5.0830475498629,0.382959201153575,-1.82718922345856,-0.2,-0.5,-1.5,-3.34,-4.34,-10.17,189.55161724697,10.0215009408924,-0.386598138566502,-10.9690373325258,2.21014842461214,0.3,1.84,5.83,0.336666666666667,-1.40521040947673,0.0133333333333333,-4.05586404165403,0.21,-1.83022975306516,0.11,-2.59175194889562,7.55666666666667,18.5333333333333,1524.50167942694,78.0140000164219,-38.2543433289429,-0.229014653312124,19.9235537012442
RIL066,0.06,-2.81341071676004,0.01,-4.60517018598809,0.04,-3.2188758248682,0.02,-3.91202300542815,6.5,13.5,NA,68.2712626882587,-32.956505584901,-0.937965636347797,NA,0.55,-0.59783700075562,0.04,-3.2188758248682,0.29,-1.23787435600162,0.22,-1.51412773262978,12.7,30.65,1450.23989089998,76.3112398361952,-38.524341677154,NA,19.0042763557894,0.39,-0.941608539858445,0.03,-3.50655789731998,0.21,-1.56064774826467,0.15,-1.89711998488588,9.8,23.4,1342.61697908007,47.5629393484291,-43.1966715747336,NA,NA,-107.62291181991,NA,-28.7483004877661,-8.0399771479365,NA,NA,-4.6723298975796,5.567836092253,NA,NA,-0.16,-0.49,-2.9,-6.2,-7.25,-17.15,NA,-20.7083233398296,NA,-10.2401659898326,NA,0.33,3.3,9.9,0.333333333333333,-1.45095208579137,0.0266666666666667,-3.77686796939209,0.18,-2.0057993097115,0.13,-2.44109024098127,9.66666666666667,22.5166666666667,1396.42843499002,64.0484806242943,-38.2258396122629,-0.937965636347797,19.0042763557894
RIL068,0.42,-0.867500567704723,0.07,-2.65926003693278,0.18,-1.71479842809193,0.17,-1.77195684193188,12.23,24.6,1355.1147347547,94.5542852181417,-33.8852262750019,-2.47089819929889,14.3316057186449,1.19,0.173953307123438,0.43,-0.843970070294529,0.19,-1.66073120682165,0.57,-0.562118918153541,15.4,23.57,1336.11667576563,54.2593965900577,-37.2159060526179,-0.534146155042795,24.6246136104369,1.55,0.438254930931155,0.21,-1.56064774826467,0.59,-0.527632742082372,0.75,-0.287682072451781,20.2,32.4,1693.35522594025,71.0146140475117,-43.9461316034493,0.0110244239027009,23.8451655149083,357.23855017462,18.9980589890702,16.755217457454,40.294888628084,-0.779448095528601,-10.293007891792,-6.7302255508314,3.33067977761601,0.545170578945496,-1.9367520442561,0.36,-0.77,4.8,-3.17,8.83,1.03,338.24049118555,-23.53967117063,9.5135597962634,-10.0609053284474,2.48192262320159,1.13,7.97,7.8,1.05333333333333,-0.08509744321671,0.236666666666667,-1.68795928516399,0.32,-1.30105412566532,0.496666666666667,-0.873919277512401,15.9433333333333,26.8566666666667,1461.52887882019,73.2760986185704,-38.349087977023,-0.998006643479661,20.9337949479967
RIL069,0.36,-1.02165124753198,NA,-2.04022082852655,0.08,-2.52572864430826,0.15,-1.89711998488588,16.5,22.55,1690.16651641707,109.196445968539,NA,-0.97805279325579,15.4782191070947,0.61,-0.49429632181478,0.17,-1.77195684193188,0.07,NA,0.2,-1.6094379124341,13.05,22.5,1435.47023505744,86.6129969546271,-38.0297574649342,1.22585180907446,16.573381426917,0.99,-0.0100503358535015,0.23,-1.46967597005894,0.29,-1.23787435600162,0.47,-0.755022584278033,16.07,30.37,1477.90463070741,88.9570323951724,-43.1422705812696,1.38030605700637,16.6136908000948,42.4343956499699,254.69628135963,2.3440354405453,22.5834490139119,0.0403093731778021,-1.0951623198223,-5.1125131163354,NA,0.15445424793191,-2.20390460233025,0.38,-0.25,3.02,3.45,7.87,0.0500000000000007,-212.26188570966,-20.2394135733666,1.1354716930001,NA,2.35835885026216,0.63,-0.43,7.82,0.653333333333333,-0.508665968400087,0.2,-1.76061788017246,0.146666666666667,-1.88180150015494,0.273333333333333,-1.42052682719934,15.2066666666667,25.14,1534.51379406064,94.9221584394462,-40.5860140231019,0.54270169094168,16.2217637780355
RIL070,0.31,-1.17118298150295,0.04,-3.2188758248682,0.16,-1.83258146374831,0.11,-2.20727491318972,12.27,23.37,1545.48976754008,107.48114656333,-33.7958807036241,-1.81113667189223,14.3791708309461,1.42,0.350656871613169,0.3,-1.20397280432594,0.49,-0.713349887877465,0.63,-0.462035459596559,16.33,26.43,1442.18040023137,68.1781732731061,-37.4444928838413,0.571053395237785,21.1531100203334,0.43,-0.843970070294529,0.02,-3.91202300542815,0.27,-1.30933331998376,0.14,-1.96611285637283,9.37,22.37,1553.67313076789,74.3525414823447,-44.3632692627227,0.877576379158472,20.8960326008065,111.49273053652,103.30936730871,6.17436820923861,39.3029732902239,-0.257077419526901,-6.7739391893873,-6.9187763788814,3.6486121802172,0.306522983920687,-2.38219006713001,-0.99,-1.11,-6.96,-4.06,-4.06,-3.06,8.18336322780988,-33.1286050809853,6.5168617698604,-10.5673885590986,2.6887130510507,0.12,-2.9,-1,0.72,-0.554832060061437,0.12,-2.7782905448741,0.306666666666667,-1.28508822386984,0.293333333333333,-1.54514107638637,12.6566666666667,24.0566666666667,1513.78109951311,83.3372871062603,-38.5345476167294,-0.120835632498658,18.809437817362
RIL071,0.04,-3.2188758248682,0,NA,0.03,-3.50655789731998,0.01,-4.60517018598809,6.33,12,NA,NA,-32.8165241351457,-0.617672700814167,NA,1.11,0.104360015324243,0.21,-1.56064774826467,0.39,-0.941608539858445,0.51,-0.673344553263766,16.17,33.5,1621.07240295293,91.8256713594709,-38.5311366656555,-0.582050519069386,17.6538039848019,1.02,0.0198026272961797,0.07,-2.65926003693278,0.54,-0.616186139423817,0.42,-0.867500567704723,13.93,30.9,1627.70196722493,97.9967677431777,-44.6353749692514,1.16345311948233,16.6097515735486,6.62956427200015,NA,6.1710963837068,NA,-1.0440524112533,NA,-6.1042383035959,5.7146125305098,1.74550363855172,-0.035622181744781,-0.0900000000000001,-1.07,-2.24,-9.84,-2.6,-21.5,NA,NA,NA,-11.8188508341057,1.7811258202965,0.98,7.6,18.9,0.723333333333333,-1.03157106074926,0.0933333333333333,-2.10995389259873,0.32,-1.68811752553408,0.313333333333333,-2.04867176898553,12.1433333333333,25.4666666666667,1624.38718508893,94.9112195513243,-38.6610119233509,-0.0120900334670743,17.1317777791753
RIL072,0.13,-2.04022082852655,0.01,-4.60517018598809,0.08,-2.52572864430826,0.04,-3.2188758248682,8.03,14.7,1320.41072452284,74.153731667877,-33.2307789366644,-1.86313224395301,17.8063961829561,0.43,-0.843970070294529,0.08,-2.52572864430826,0.18,-1.71479842809193,0.16,-1.83258146374831,14.63,24.2,1617.5414118807,82.5845849666686,-38.1722204935733,-1.54126512197799,19.586481091278,0.7,-0.356674943938732,0.03,-3.50655789731998,0.41,-0.891598119283784,0.26,-1.34707364796661,10.73,22.73,1306.65297303956,69.3765283408688,-43.9215730433788,2.0582069890304,18.8342225286853,-310.88843884114,-297.13068735786,-13.2080566257998,-8.4308532987916,-0.752258562592701,-1.7800849083219,-5.7493525498055,4.9414415569089,3.59947211100839,-0.32186712197502,0.27,-0.3,-3.9,-6.6,-1.47,-9.5,-13.7577514832799,-4.77720332700819,1.0278263457292,-10.6907941067144,3.92133923298341,0.57,2.7,8.03,0.42,-1.08028861425327,0.04,-3.54581890920544,0.223333333333333,-1.71070839722799,0.153333333333333,-2.13284364552771,11.13,20.5433333333333,1414.86836981437,75.3716149918048,-38.4415241578722,-0.448730125633533,18.7423666009731
RIL073,0.33,-1.10866262452161,0.06,-2.81341071676004,0.16,-1.83258146374831,0.12,-2.12026353620009,13.27,22.57,1376.07866007752,95.1409238941907,-34.0421258322867,-2.49564583687832,14.4635831118047,0.79,-0.23572233352107,0.25,-1.38629436111989,0.19,-1.66073120682165,0.36,-1.02165124753198,20.97,35.87,1461.18676352011,73.1791277649669,-38.006507010787,-1.38378783971501,19.9672612689929,1.21,0.19062035960865,0.2,-1.6094379124341,0.46,-0.776528789498996,0.55,-0.59783700075562,23.25,40.7,1623.97169767475,96.1822468893897,-43.9141915602441,0.515810081668507,16.8843185743241,162.78493415464,-85.1081034425899,23.0031191244228,21.9617961292238,-3.0829426946688,-5.5036781571882,-5.9076845494571,3.9643811785003,1.89959792138352,-1.11185799716331,0.42,-0.46,2.28,-7.7,4.83000000000001,-13.3,247.89303759723,1.041322995199,2.4207354625194,-9.8720657279574,3.01145591854683,0.88,9.98,18.13,0.776666666666667,-0.38458819947801,0.17,-1.93638099677134,0.27,-1.42328048668965,0.343333333333333,-1.24658392816256,19.1633333333333,33.0466666666667,1487.07904042413,88.1674328495158,-38.6542748011059,-1.12120786497494,17.1050543183739
RIL074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL076,0.12,-2.12026353620009,0.01,-4.60517018598809,0.07,-2.65926003693278,0.03,-3.50655789731998,7.5,15.1,1786.71310793371,71.8698226345419,-33.0712103873321,-1.8166185880096,24.8604079214046,0.83,-0.186329578191493,0.35,-1.04982212449868,0.44,-0.82098055206983,0.43,-0.843970070294529,13.37,27.1,1667.82471735975,107.523380492536,-38.8333175396134,-1.15524387352734,15.5112749405747,0.86,-0.150822889734584,0.04,-3.2188758248682,0.55,-0.59783700075562,0.27,-1.30933331998376,8.5,24.07,1322.44698984412,65.745233835,-44.7276481166114,0.987395924004589,20.1147203029659,-345.37772751563,118.88839057396,-41.778146657536,-35.6535578579941,4.6034453623912,9.3491329808299,-5.894330576998,5.7621071522813,2.14263979753193,-0.66137471448226,0.03,-0.71,-4.87,-5.87,-3.03,-12,-464.26611808959,-6.12458879954191,-4.7456876184387,-11.6564377292793,2.80401451201419,0.74,1,8.97,0.603333333333333,-0.819138668042056,0.133333333333333,-2.95795604511832,0.353333333333333,-1.35935919658608,0.243333333333333,-1.88662042919942,9.79,22.09,1592.32827171253,81.7128123206926,-38.877392014519,-0.661488845844117,20.1621343883151
